LOCATION,Country,TRANSACTION,SECTOR,TIME,Value
IRL,Ireland,LF521,RS14_S15H,2017-Q3,3.2
IRL,Ireland,LF521,RS14_S15H,2017-Q4,3.4
IRL,Ireland,LF521,RS14_S15H,2018-Q1,7.8
IRL,Ireland,LF521,RS14_S15H,2018-Q2,6.2
IRL,Ireland,LF521,RS14_S15H,2018-Q3,5
IRL,Ireland,LF521,RS14_S15H,2018-Q4,3.5
IRL,Ireland,LF521,RS14_S15H,2019-Q1,2.2
IRL,Ireland,LF521,RS14_S15H,2019-Q2,2.2
IRL,Ireland,LF521,RS14_S15H,2019-Q3,2.2
IRL,Ireland,LF521,RS14_S15H,2019-Q4,1.8
IRL,Ireland,LF521,RS14_S15H,2020-Q1,1.6
IRL,Ireland,LF521,RS14_S15H,2020-Q2,53.6
IRL,Ireland,LF521,RS14_S15H,2020-Q3,4.3
IRL,Ireland,LF521,RS14_S15H,2020-Q4,3.8
IRL,Ireland,LF521,RS14_S15H,2021-Q1,3.9
IRL,Ireland,LF522,RS14_S15H,2013-Q1,0
IRL,Ireland,LF522,RS14_S15H,2013-Q2,0
IRL,Ireland,LF522,RS14_S15H,2013-Q3,0
IRL,Ireland,LF522,RS14_S15H,2013-Q4,326.5
IRL,Ireland,LF522,RS14_S15H,2014-Q1,510.9
IRL,Ireland,LF522,RS14_S15H,2014-Q2,478.4
IRL,Ireland,LF522,RS14_S15H,2014-Q3,494.1
IRL,Ireland,LF522,RS14_S15H,2014-Q4,1221.2
IRL,Ireland,LF522,RS14_S15H,2015-Q1,1331.7
IRL,Ireland,LF522,RS14_S15H,2015-Q2,1398.1
IRL,Ireland,LF522,RS14_S15H,2015-Q3,1449.6
IRL,Ireland,LF522,RS14_S15H,2015-Q4,2232.5
IRL,Ireland,LF522,RS14_S15H,2016-Q1,2492.4
IRL,Ireland,LF522,RS14_S15H,2016-Q2,2426
IRL,Ireland,LF522,RS14_S15H,2016-Q3,2522.3
IRL,Ireland,LF522,RS14_S15H,2016-Q4,2707.5
IRL,Ireland,LF522,RS14_S15H,2017-Q1,2978
IRL,Ireland,LF522,RS14_S15H,2017-Q2,2683.4
IRL,Ireland,LF522,RS14_S15H,2017-Q3,2795.5
IRL,Ireland,LF522,RS14_S15H,2017-Q4,2643.7
IRL,Ireland,LF522,RS14_S15H,2018-Q1,2739.5
IRL,Ireland,LF522,RS14_S15H,2018-Q2,2801.3
IRL,Ireland,LF522,RS14_S15H,2018-Q3,2914.6
IRL,Ireland,LF522,RS14_S15H,2018-Q4,2738.4
IRL,Ireland,LF522,RS14_S15H,2019-Q1,2949.7
IRL,Ireland,LF522,RS14_S15H,2019-Q2,2480
IRL,Ireland,LF522,RS14_S15H,2019-Q3,2547.5
IRL,Ireland,LF522,RS14_S15H,2019-Q4,2928.8
IRL,Ireland,LF522,RS14_S15H,2020-Q1,2543.5
IRL,Ireland,LF522,RS14_S15H,2020-Q2,3414.3
IRL,Ireland,LF522,RS14_S15H,2020-Q3,3792.7
IRL,Ireland,LF522,RS14_S15H,2020-Q4,3259.5
IRL,Ireland,LF522,RS14_S15H,2021-Q1,3616.8
ITA,Italy,LF522,RS14_S15H,2013-Q1,358783
ITA,Italy,LF522,RS14_S15H,2013-Q2,374310
ITA,Italy,LF522,RS14_S15H,2013-Q3,395307
ITA,Italy,LF522,RS14_S15H,2013-Q4,419458
ITA,Italy,LF522,RS14_S15H,2014-Q1,421731
ITA,Italy,LF522,RS14_S15H,2014-Q2,452993
ITA,Italy,LF522,RS14_S15H,2014-Q3,482277
ITA,Italy,LF522,RS14_S15H,2014-Q4,503859
ITA,Italy,LF522,RS14_S15H,2015-Q1,570652
ITA,Italy,LF522,RS14_S15H,2015-Q2,587916
ITA,Italy,LF522,RS14_S15H,2015-Q3,559965
ITA,Italy,LF522,RS14_S15H,2015-Q4,562530
ITA,Italy,LF522,RS14_S15H,2016-Q1,549681
ITA,Italy,LF522,RS14_S15H,2016-Q2,572455
ITA,Italy,LF522,RS14_S15H,2016-Q3,600125
ITA,Italy,LF522,RS14_S15H,2016-Q4,599800
ITA,Italy,LF522,RS14_S15H,2017-Q1,633849
ITA,Italy,LF522,RS14_S15H,2017-Q2,644802
ITA,Italy,LF522,RS14_S15H,2017-Q3,664202
ITA,Italy,LF522,RS14_S15H,2017-Q4,670022
ITA,Italy,LF522,RS14_S15H,2018-Q1,672196
ITA,Italy,LF522,RS14_S15H,2018-Q2,638677
ITA,Italy,LF522,RS14_S15H,2018-Q3,643678
ITA,Italy,LF522,RS14_S15H,2018-Q4,579713
ITA,Italy,LF522,RS14_S15H,2019-Q1,623202
ITA,Italy,LF522,RS14_S15H,2019-Q2,637094
ITA,Italy,LF522,RS14_S15H,2019-Q3,639652
ITA,Italy,LF522,RS14_S15H,2019-Q4,660661
ITA,Italy,LF522,RS14_S15H,2020-Q1,585758
ITA,Italy,LF522,RS14_S15H,2020-Q2,629239
ITA,Italy,LF522,RS14_S15H,2020-Q3,644184
ITA,Italy,LF522,RS14_S15H,2020-Q4,680698
USA,United States,LF52,RS14_S15H,2013-Q1,7513801
USA,United States,LF52,RS14_S15H,2013-Q2,7477511
USA,United States,LF52,RS14_S15H,2013-Q3,7818544
USA,United States,LF52,RS14_S15H,2013-Q4,8185196
USA,United States,LF52,RS14_S15H,2014-Q1,8313239
USA,United States,LF52,RS14_S15H,2014-Q2,8529822
USA,United States,LF52,RS14_S15H,2014-Q3,8447367
USA,United States,LF52,RS14_S15H,2014-Q4,8627327
USA,United States,LF52,RS14_S15H,2015-Q1,8782140
USA,United States,LF52,RS14_S15H,2015-Q2,8774208
USA,United States,LF52,RS14_S15H,2015-Q3,8283116
USA,United States,LF52,RS14_S15H,2015-Q4,8506088
USA,United States,LF52,RS14_S15H,2016-Q1,8529427
USA,United States,LF52,RS14_S15H,2016-Q2,8635749
USA,United States,LF52,RS14_S15H,2016-Q3,8884203
USA,United States,LF52,RS14_S15H,2016-Q4,8861213
USA,United States,LF52,RS14_S15H,2017-Q1,9237844
USA,United States,LF52,RS14_S15H,2017-Q2,9461931
USA,United States,LF52,RS14_S15H,2017-Q3,9890355
USA,United States,LF52,RS14_S15H,2017-Q4,10267992
USA,United States,LF52,RS14_S15H,2018-Q1,10288578
USA,United States,LF52,RS14_S15H,2018-Q2,10421443
USA,United States,LF52,RS14_S15H,2018-Q3,10795303
USA,United States,LF52,RS14_S15H,2018-Q4,9797767
USA,United States,LF52,RS14_S15H,2019-Q1,10825615
USA,United States,LF52,RS14_S15H,2019-Q2,11309899
USA,United States,LF52,RS14_S15H,2019-Q3,11425118
USA,United States,LF52,RS14_S15H,2019-Q4,12176854
USA,United States,LF52,RS14_S15H,2020-Q1,10540618
USA,United States,LF52,RS14_S15H,2020-Q2,12093127
USA,United States,LF52,RS14_S15H,2020-Q3,12651890
USA,United States,LF52,RS14_S15H,2020-Q4,13622953
USA,United States,LF522,RS14_S15H,2013-Q1,5988829
USA,United States,LF522,RS14_S15H,2013-Q2,5956822
USA,United States,LF522,RS14_S15H,2013-Q3,6240214
USA,United States,LF522,RS14_S15H,2013-Q4,6593280
USA,United States,LF522,RS14_S15H,2014-Q1,6792800
USA,United States,LF522,RS14_S15H,2014-Q2,7065205
USA,United States,LF522,RS14_S15H,2014-Q3,6966096
USA,United States,LF522,RS14_S15H,2014-Q4,7059346
USA,United States,LF522,RS14_S15H,2015-Q1,7279321
USA,United States,LF522,RS14_S15H,2015-Q2,7298953
USA,United States,LF522,RS14_S15H,2015-Q3,6793096
USA,United States,LF522,RS14_S15H,2015-Q4,6954962
USA,United States,LF522,RS14_S15H,2016-Q1,6963908
USA,United States,LF522,RS14_S15H,2016-Q2,7104014
USA,United States,LF522,RS14_S15H,2016-Q3,7356224
USA,United States,LF522,RS14_S15H,2016-Q4,7302757
USA,United States,LF522,RS14_S15H,2017-Q1,7725982
USA,United States,LF522,RS14_S15H,2017-Q2,7973314
USA,United States,LF522,RS14_S15H,2017-Q3,8331226
USA,United States,LF522,RS14_S15H,2017-Q4,8650121
USA,United States,LF522,RS14_S15H,2018-Q1,8693250
USA,United States,LF522,RS14_S15H,2018-Q2,8794660
USA,United States,LF522,RS14_S15H,2018-Q3,9124255
USA,United States,LF522,RS14_S15H,2018-Q4,7998781
USA,United States,LF522,RS14_S15H,2019-Q1,8996950
USA,United States,LF522,RS14_S15H,2019-Q2,9393795
USA,United States,LF522,RS14_S15H,2019-Q3,9347199
USA,United States,LF522,RS14_S15H,2019-Q4,9966110
USA,United States,LF522,RS14_S15H,2020-Q1,8143822
USA,United States,LF522,RS14_S15H,2020-Q2,9433104
USA,United States,LF522,RS14_S15H,2020-Q3,10025574
USA,United States,LF522,RS14_S15H,2020-Q4,11074762
USA,United States,LF521,RS14_S15H,2013-Q1,1524972
USA,United States,LF521,RS14_S15H,2013-Q2,1520689
USA,United States,LF521,RS14_S15H,2013-Q3,1578330
USA,United States,LF521,RS14_S15H,2013-Q4,1591916
USA,United States,LF521,RS14_S15H,2014-Q1,1520439
USA,United States,LF521,RS14_S15H,2014-Q2,1464617
USA,United States,LF521,RS14_S15H,2014-Q3,1481271
USA,United States,LF521,RS14_S15H,2014-Q4,1567981
USA,United States,LF521,RS14_S15H,2015-Q1,1502819
USA,United States,LF521,RS14_S15H,2015-Q2,1475255
USA,United States,LF521,RS14_S15H,2015-Q3,1490020
USA,United States,LF521,RS14_S15H,2015-Q4,1551126
USA,United States,LF521,RS14_S15H,2016-Q1,1565519
USA,United States,LF521,RS14_S15H,2016-Q2,1531735
USA,United States,LF521,RS14_S15H,2016-Q3,1527979
USA,United States,LF521,RS14_S15H,2016-Q4,1558456
USA,United States,LF521,RS14_S15H,2017-Q1,1511862
USA,United States,LF521,RS14_S15H,2017-Q2,1488617
USA,United States,LF521,RS14_S15H,2017-Q3,1559129
USA,United States,LF521,RS14_S15H,2017-Q4,1617871
USA,United States,LF521,RS14_S15H,2018-Q1,1595328
USA,United States,LF521,RS14_S15H,2018-Q2,1626783
USA,United States,LF521,RS14_S15H,2018-Q3,1671048
USA,United States,LF521,RS14_S15H,2018-Q4,1798986
USA,United States,LF521,RS14_S15H,2019-Q1,1828665
USA,United States,LF521,RS14_S15H,2019-Q2,1916104
USA,United States,LF521,RS14_S15H,2019-Q3,2077919
USA,United States,LF521,RS14_S15H,2019-Q4,2210744
USA,United States,LF521,RS14_S15H,2020-Q1,2396796
USA,United States,LF521,RS14_S15H,2020-Q2,2660023
USA,United States,LF521,RS14_S15H,2020-Q3,2626316
USA,United States,LF521,RS14_S15H,2020-Q4,2548191
ITA,Italy,LF521,RS14_S15H,2013-Q1,29887
ITA,Italy,LF521,RS14_S15H,2013-Q2,28558
ITA,Italy,LF521,RS14_S15H,2013-Q3,28529
ITA,Italy,LF521,RS14_S15H,2013-Q4,27438
ITA,Italy,LF521,RS14_S15H,2014-Q1,24947
ITA,Italy,LF521,RS14_S15H,2014-Q2,22854
ITA,Italy,LF521,RS14_S15H,2014-Q3,21461
ITA,Italy,LF521,RS14_S15H,2014-Q4,20047
ITA,Italy,LF521,RS14_S15H,2015-Q1,18406
ITA,Italy,LF521,RS14_S15H,2015-Q2,17343
ITA,Italy,LF521,RS14_S15H,2015-Q3,16968
ITA,Italy,LF521,RS14_S15H,2015-Q4,15850
ITA,Italy,LF521,RS14_S15H,2016-Q1,15300
ITA,Italy,LF521,RS14_S15H,2016-Q2,14729
ITA,Italy,LF521,RS14_S15H,2016-Q3,13819
ITA,Italy,LF521,RS14_S15H,2016-Q4,13330
ITA,Italy,LF521,RS14_S15H,2017-Q1,12156
ITA,Italy,LF521,RS14_S15H,2017-Q2,11613
ITA,Italy,LF521,RS14_S15H,2017-Q3,11239
ITA,Italy,LF521,RS14_S15H,2017-Q4,10912
ITA,Italy,LF521,RS14_S15H,2018-Q1,10016
ITA,Italy,LF521,RS14_S15H,2018-Q2,8857
ITA,Italy,LF521,RS14_S15H,2018-Q3,7870
ITA,Italy,LF521,RS14_S15H,2018-Q4,8055
ITA,Italy,LF521,RS14_S15H,2019-Q1,5963
ITA,Italy,LF521,RS14_S15H,2019-Q2,4457
ITA,Italy,LF521,RS14_S15H,2019-Q3,4878
ITA,Italy,LF521,RS14_S15H,2019-Q4,4026
ITA,Italy,LF521,RS14_S15H,2020-Q1,5336
ITA,Italy,LF521,RS14_S15H,2020-Q2,5641
ITA,Italy,LF521,RS14_S15H,2020-Q3,5758
ITA,Italy,LF521,RS14_S15H,2020-Q4,4815
ITA,Italy,LF52,RS14_S15H,2013-Q1,388671
ITA,Italy,LF52,RS14_S15H,2013-Q2,402868
ITA,Italy,LF52,RS14_S15H,2013-Q3,423836
ITA,Italy,LF52,RS14_S15H,2013-Q4,446896
ITA,Italy,LF52,RS14_S15H,2014-Q1,446678
ITA,Italy,LF52,RS14_S15H,2014-Q2,475847
ITA,Italy,LF52,RS14_S15H,2014-Q3,503737
ITA,Italy,LF52,RS14_S15H,2014-Q4,523906
ITA,Italy,LF52,RS14_S15H,2015-Q1,589058
ITA,Italy,LF52,RS14_S15H,2015-Q2,605259
ITA,Italy,LF52,RS14_S15H,2015-Q3,576933
ITA,Italy,LF52,RS14_S15H,2015-Q4,578380
ITA,Italy,LF52,RS14_S15H,2016-Q1,564981
ITA,Italy,LF52,RS14_S15H,2016-Q2,587183
ITA,Italy,LF52,RS14_S15H,2016-Q3,613944
ITA,Italy,LF52,RS14_S15H,2016-Q4,613130
ITA,Italy,LF52,RS14_S15H,2017-Q1,646005
ITA,Italy,LF52,RS14_S15H,2017-Q2,656415
ITA,Italy,LF52,RS14_S15H,2017-Q3,675442
ITA,Italy,LF52,RS14_S15H,2017-Q4,680934
ITA,Italy,LF52,RS14_S15H,2018-Q1,682211
ITA,Italy,LF52,RS14_S15H,2018-Q2,647534
ITA,Italy,LF52,RS14_S15H,2018-Q3,651548
ITA,Italy,LF52,RS14_S15H,2018-Q4,587768
ITA,Italy,LF52,RS14_S15H,2019-Q1,629165
ITA,Italy,LF52,RS14_S15H,2019-Q2,641551
ITA,Italy,LF52,RS14_S15H,2019-Q3,644530
ITA,Italy,LF52,RS14_S15H,2019-Q4,664688
ITA,Italy,LF52,RS14_S15H,2020-Q1,591094
ITA,Italy,LF52,RS14_S15H,2020-Q2,634880
ITA,Italy,LF52,RS14_S15H,2020-Q3,649942
ITA,Italy,LF52,RS14_S15H,2020-Q4,685513
RUS,Russia,LF52,RS14_S15H,2013-Q4,296100
RUS,Russia,LF52,RS14_S15H,2014-Q4,382750
RUS,Russia,LF52,RS14_S15H,2015-Q1,423352
RUS,Russia,LF52,RS14_S15H,2015-Q2,458395
RUS,Russia,LF52,RS14_S15H,2015-Q3,488958
RUS,Russia,LF52,RS14_S15H,2015-Q4,516923
RUS,Russia,LF52,RS14_S15H,2016-Q1,578922
RUS,Russia,LF52,RS14_S15H,2016-Q2,611047
RUS,Russia,LF52,RS14_S15H,2016-Q3,618754
RUS,Russia,LF52,RS14_S15H,2016-Q4,778784
RUS,Russia,LF52,RS14_S15H,2017-Q1,802127
RUS,Russia,LF52,RS14_S15H,2017-Q2,834293
RUS,Russia,LF52,RS14_S15H,2017-Q3,899101
RUS,Russia,LF52,RS14_S15H,2017-Q4,1061908
RUS,Russia,LF52,RS14_S15H,2018-Q1,1132253
RUS,Russia,LF52,RS14_S15H,2018-Q2,1239504
RUS,Russia,LF52,RS14_S15H,2018-Q3,1282789
RUS,Russia,LF52,RS14_S15H,2018-Q4,1412982
RUS,Russia,LF52,RS14_S15H,2019-Q1,1469318
RUS,Russia,LF52,RS14_S15H,2019-Q2,1538296
RUS,Russia,LF52,RS14_S15H,2019-Q3,1511100
RUS,Russia,LF52,RS14_S15H,2019-Q4,1662057
RUS,Russia,LF52,RS14_S15H,2020-Q1,1735153
RUS,Russia,LF52,RS14_S15H,2020-Q2,1832138
RUS,Russia,LF52,RS14_S15H,2020-Q3,1999360
RUS,Russia,LF522,RS14_S15H,2013-Q4,296100
RUS,Russia,LF522,RS14_S15H,2014-Q4,382750
RUS,Russia,LF522,RS14_S15H,2015-Q1,423352
RUS,Russia,LF522,RS14_S15H,2015-Q2,458395
RUS,Russia,LF522,RS14_S15H,2015-Q3,488958
RUS,Russia,LF522,RS14_S15H,2015-Q4,516923
RUS,Russia,LF522,RS14_S15H,2016-Q1,578922
RUS,Russia,LF522,RS14_S15H,2016-Q2,611047
RUS,Russia,LF522,RS14_S15H,2016-Q3,618754
RUS,Russia,LF522,RS14_S15H,2016-Q4,778784
RUS,Russia,LF522,RS14_S15H,2017-Q1,802127
RUS,Russia,LF522,RS14_S15H,2017-Q2,834293
RUS,Russia,LF522,RS14_S15H,2017-Q3,899101
RUS,Russia,LF522,RS14_S15H,2017-Q4,1061908
RUS,Russia,LF522,RS14_S15H,2018-Q1,1132253
RUS,Russia,LF522,RS14_S15H,2018-Q2,1239504
RUS,Russia,LF522,RS14_S15H,2018-Q3,1282789
RUS,Russia,LF522,RS14_S15H,2018-Q4,1412982
RUS,Russia,LF522,RS14_S15H,2019-Q1,1469318
RUS,Russia,LF522,RS14_S15H,2019-Q2,1538296
RUS,Russia,LF522,RS14_S15H,2019-Q3,1511100
RUS,Russia,LF522,RS14_S15H,2019-Q4,1662057
RUS,Russia,LF522,RS14_S15H,2020-Q1,1735153
RUS,Russia,LF522,RS14_S15H,2020-Q2,1832138
RUS,Russia,LF522,RS14_S15H,2020-Q3,1999360
LTU,Lithuania,LF52,RS14_S15H,2013-Q1,264.3
LTU,Lithuania,LF52,RS14_S15H,2013-Q2,298.5
LTU,Lithuania,LF52,RS14_S15H,2013-Q3,287.4
LTU,Lithuania,LF52,RS14_S15H,2013-Q4,271.8
LTU,Lithuania,LF52,RS14_S15H,2014-Q1,277.9
LTU,Lithuania,LF52,RS14_S15H,2014-Q2,296.3
LTU,Lithuania,LF52,RS14_S15H,2014-Q3,312.4
LTU,Lithuania,LF52,RS14_S15H,2014-Q4,316.5
LTU,Lithuania,LF52,RS14_S15H,2015-Q1,415.5
LTU,Lithuania,LF52,RS14_S15H,2015-Q2,416.6
LTU,Lithuania,LF52,RS14_S15H,2015-Q3,380.1
LTU,Lithuania,LF52,RS14_S15H,2015-Q4,427.5
LTU,Lithuania,LF52,RS14_S15H,2016-Q1,412.6
LTU,Lithuania,LF52,RS14_S15H,2016-Q2,424.3
LTU,Lithuania,LF52,RS14_S15H,2016-Q3,448.9
LTU,Lithuania,LF52,RS14_S15H,2016-Q4,514.4
LTU,Lithuania,LF52,RS14_S15H,2017-Q1,551.2
LTU,Lithuania,LF52,RS14_S15H,2017-Q2,565.8
LTU,Lithuania,LF52,RS14_S15H,2017-Q3,601.6
LTU,Lithuania,LF52,RS14_S15H,2017-Q4,628.8
LTU,Lithuania,LF52,RS14_S15H,2018-Q1,614.4
LTU,Lithuania,LF52,RS14_S15H,2018-Q2,624.7
LTU,Lithuania,LF52,RS14_S15H,2018-Q3,642.9
LTU,Lithuania,LF52,RS14_S15H,2018-Q4,615.9
LTU,Lithuania,LF52,RS14_S15H,2019-Q1,657.8
LTU,Lithuania,LF52,RS14_S15H,2019-Q2,673.7
LTU,Lithuania,LF52,RS14_S15H,2019-Q3,699.8
LTU,Lithuania,LF52,RS14_S15H,2019-Q4,695.1
LTU,Lithuania,LF52,RS14_S15H,2020-Q1,623.5
LTU,Lithuania,LF52,RS14_S15H,2020-Q2,685.7
LTU,Lithuania,LF52,RS14_S15H,2020-Q3,728.6
LTU,Lithuania,LF52,RS14_S15H,2020-Q4,785
LTU,Lithuania,LF521,RS14_S15H,2013-Q1,0.8
LTU,Lithuania,LF521,RS14_S15H,2013-Q2,0.8
LTU,Lithuania,LF521,RS14_S15H,2013-Q3,0.8
LTU,Lithuania,LF521,RS14_S15H,2013-Q4,0.7
LTU,Lithuania,LF521,RS14_S15H,2014-Q1,0.6
LTU,Lithuania,LF521,RS14_S15H,2014-Q2,0.9
LTU,Lithuania,LF521,RS14_S15H,2014-Q3,0.8
LTU,Lithuania,LF521,RS14_S15H,2014-Q4,1.1
LTU,Lithuania,LF521,RS14_S15H,2015-Q1,0.1
LTU,Lithuania,LF521,RS14_S15H,2015-Q2,0.3
LTU,Lithuania,LF521,RS14_S15H,2015-Q3,0.3
LTU,Lithuania,LF521,RS14_S15H,2015-Q4,0.3
LTU,Lithuania,LF521,RS14_S15H,2016-Q1,0.2
LTU,Lithuania,LF521,RS14_S15H,2016-Q2,0.3
LTU,Lithuania,LF521,RS14_S15H,2016-Q3,0.4
LTU,Lithuania,LF521,RS14_S15H,2016-Q4,0.1
LTU,Lithuania,LF521,RS14_S15H,2017-Q1,0.5
LTU,Lithuania,LF521,RS14_S15H,2017-Q2,0.1
LTU,Lithuania,LF521,RS14_S15H,2017-Q3,0.1
LTU,Lithuania,LF521,RS14_S15H,2017-Q4,0.4
LTU,Lithuania,LF521,RS14_S15H,2018-Q1,0
LTU,Lithuania,LF521,RS14_S15H,2018-Q2,0
LTU,Lithuania,LF521,RS14_S15H,2018-Q3,0
LTU,Lithuania,LF521,RS14_S15H,2018-Q4,0
LTU,Lithuania,LF521,RS14_S15H,2019-Q1,0
LTU,Lithuania,LF521,RS14_S15H,2019-Q2,0.5
LTU,Lithuania,LF521,RS14_S15H,2019-Q3,0
LTU,Lithuania,LF521,RS14_S15H,2019-Q4,0
LTU,Lithuania,LF521,RS14_S15H,2020-Q1,0
LTU,Lithuania,LF521,RS14_S15H,2020-Q2,0
LTU,Lithuania,LF521,RS14_S15H,2020-Q3,0
LTU,Lithuania,LF521,RS14_S15H,2020-Q4,0
LTU,Lithuania,LF522,RS14_S15H,2013-Q1,263.5
LTU,Lithuania,LF522,RS14_S15H,2013-Q2,297.6
LTU,Lithuania,LF522,RS14_S15H,2013-Q3,286.6
LTU,Lithuania,LF522,RS14_S15H,2013-Q4,271.1
LTU,Lithuania,LF522,RS14_S15H,2014-Q1,277.3
LTU,Lithuania,LF522,RS14_S15H,2014-Q2,295.3
LTU,Lithuania,LF522,RS14_S15H,2014-Q3,311.5
LTU,Lithuania,LF522,RS14_S15H,2014-Q4,315.4
LTU,Lithuania,LF522,RS14_S15H,2015-Q1,415.4
LTU,Lithuania,LF522,RS14_S15H,2015-Q2,416.3
LTU,Lithuania,LF522,RS14_S15H,2015-Q3,379.8
LTU,Lithuania,LF522,RS14_S15H,2015-Q4,427.2
LTU,Lithuania,LF522,RS14_S15H,2016-Q1,412.3
LTU,Lithuania,LF522,RS14_S15H,2016-Q2,424
LTU,Lithuania,LF522,RS14_S15H,2016-Q3,448.5
LTU,Lithuania,LF522,RS14_S15H,2016-Q4,514.3
LTU,Lithuania,LF522,RS14_S15H,2017-Q1,550.7
LTU,Lithuania,LF522,RS14_S15H,2017-Q2,565.7
LTU,Lithuania,LF522,RS14_S15H,2017-Q3,601.6
LTU,Lithuania,LF522,RS14_S15H,2017-Q4,628.4
LTU,Lithuania,LF522,RS14_S15H,2018-Q1,614.3
LTU,Lithuania,LF522,RS14_S15H,2018-Q2,624.6
LTU,Lithuania,LF522,RS14_S15H,2018-Q3,642.9
LTU,Lithuania,LF522,RS14_S15H,2018-Q4,615.9
LTU,Lithuania,LF522,RS14_S15H,2019-Q1,657.8
LTU,Lithuania,LF522,RS14_S15H,2019-Q2,673.2
LTU,Lithuania,LF522,RS14_S15H,2019-Q3,699.8
LTU,Lithuania,LF522,RS14_S15H,2019-Q4,695.1
LTU,Lithuania,LF522,RS14_S15H,2020-Q1,623.5
LTU,Lithuania,LF522,RS14_S15H,2020-Q2,685.7
LTU,Lithuania,LF522,RS14_S15H,2020-Q3,728.6
LTU,Lithuania,LF522,RS14_S15H,2020-Q4,785
COL,Colombia,LF52,RS14_S15H,2015-Q4,10222564.8
COL,Colombia,LF52,RS14_S15H,2016-Q4,14535107.7
MEX,Mexico,LF52,RS14_S15H,2013-Q1,1109597.5
MEX,Mexico,LF52,RS14_S15H,2013-Q2,1160884.6
MEX,Mexico,LF52,RS14_S15H,2013-Q3,1114230.1
MEX,Mexico,LF52,RS14_S15H,2013-Q4,1125818.3
MEX,Mexico,LF52,RS14_S15H,2014-Q1,1155283
MEX,Mexico,LF52,RS14_S15H,2014-Q2,1214523.8
MEX,Mexico,LF52,RS14_S15H,2014-Q3,1261036.2
MEX,Mexico,LF52,RS14_S15H,2014-Q4,1245935.6
MEX,Mexico,LF52,RS14_S15H,2015-Q1,1278048.9
MEX,Mexico,LF52,RS14_S15H,2015-Q2,1361356.8
MEX,Mexico,LF52,RS14_S15H,2015-Q3,1380090
MEX,Mexico,LF52,RS14_S15H,2015-Q4,1352282.6
MEX,Mexico,LF52,RS14_S15H,2016-Q1,1397173.5
MEX,Mexico,LF52,RS14_S15H,2016-Q2,1456329.8
MEX,Mexico,LF52,RS14_S15H,2016-Q3,1477708.5
MEX,Mexico,LF52,RS14_S15H,2016-Q4,1426989.5
MEX,Mexico,LF52,RS14_S15H,2017-Q1,1464972.2
MEX,Mexico,LF52,RS14_S15H,2017-Q2,1516018.6
MEX,Mexico,LF52,RS14_S15H,2017-Q3,1628079.1
MEX,Mexico,LF52,RS14_S15H,2017-Q4,1667054.2
MEX,Mexico,LF52,RS14_S15H,2018-Q1,1679115.7
MEX,Mexico,LF52,RS14_S15H,2018-Q2,1734425.8
MEX,Mexico,LF52,RS14_S15H,2018-Q3,1740252
MEX,Mexico,LF52,RS14_S15H,2018-Q4,1658897.9
MEX,Mexico,LF52,RS14_S15H,2019-Q1,1724118.7
MEX,Mexico,LF52,RS14_S15H,2019-Q2,1795695.1
MEX,Mexico,LF52,RS14_S15H,2019-Q3,1817615.6
MEX,Mexico,LF52,RS14_S15H,2019-Q4,1799852.1
MEX,Mexico,LF52,RS14_S15H,2020-Q1,1950834.9
MEX,Mexico,LF52,RS14_S15H,2020-Q2,2114177.3
MEX,Mexico,LF52,RS14_S15H,2020-Q3,2227850
MEX,Mexico,LF52,RS14_S15H,2020-Q4,2260266.5
MEX,Mexico,LF52,RS14_S15H,2021-Q1,2366442.2
MEX,Mexico,LF521,RS14_S15H,2013-Q1,910696.5
MEX,Mexico,LF521,RS14_S15H,2013-Q2,953832.3
MEX,Mexico,LF521,RS14_S15H,2013-Q3,909749.3
MEX,Mexico,LF521,RS14_S15H,2013-Q4,895719.3
MEX,Mexico,LF521,RS14_S15H,2014-Q1,920801.1
MEX,Mexico,LF521,RS14_S15H,2014-Q2,961570.5
MEX,Mexico,LF521,RS14_S15H,2014-Q3,992048.1
MEX,Mexico,LF521,RS14_S15H,2014-Q4,971208.2
MEX,Mexico,LF521,RS14_S15H,2015-Q1,989981.3
MEX,Mexico,LF521,RS14_S15H,2015-Q2,1070140.7
MEX,Mexico,LF521,RS14_S15H,2015-Q3,1083258.8
MEX,Mexico,LF521,RS14_S15H,2015-Q4,1047873.8
MEX,Mexico,LF521,RS14_S15H,2016-Q1,1092159
MEX,Mexico,LF521,RS14_S15H,2016-Q2,1150886.4
MEX,Mexico,LF521,RS14_S15H,2016-Q3,1155942.3
MEX,Mexico,LF521,RS14_S15H,2016-Q4,1101830.8
MEX,Mexico,LF521,RS14_S15H,2017-Q1,1112889
MEX,Mexico,LF521,RS14_S15H,2017-Q2,1157383.8
MEX,Mexico,LF521,RS14_S15H,2017-Q3,1236147.2
MEX,Mexico,LF521,RS14_S15H,2017-Q4,1204898.3
MEX,Mexico,LF521,RS14_S15H,2018-Q1,1242198.8
MEX,Mexico,LF521,RS14_S15H,2018-Q2,1275291.9
MEX,Mexico,LF521,RS14_S15H,2018-Q3,1297014.9
MEX,Mexico,LF521,RS14_S15H,2018-Q4,1267676.4
MEX,Mexico,LF521,RS14_S15H,2019-Q1,1327639.7
MEX,Mexico,LF521,RS14_S15H,2019-Q2,1403201.3
MEX,Mexico,LF521,RS14_S15H,2019-Q3,1447539.6
